,Unnamed: 0,positive_current,negative_current,total_current,acid_sqrt(J^2),acid_current,width,height,bond_start,bond_end,mapped_bond_start,mapped_bond_end,sid
121,121,1.570376,-11.967566,-10.39719,0.058447,1.647008,3.0,1.5,42,76,23,17,KUDLEB
122,122,9.230266,-7.127108,2.103158,0.093757,2.642028,3.0,1.5,20,42,24,23,KUDLEB
123,123,0.214514,-34.183211,-33.968696,0.15577,4.389513,3.0,1.5,20,21,24,22,KUDLEB
124,124,0.142045,-15.528046,-15.386001,0.103598,2.919337,3.0,1.5,75,19,9,-1,KUDLEB
125,125,0.008073,-17.102368,-17.094294,0.105653,2.977236,3.0,1.5,19,74,-1,16,KUDLEB
126,126,8.6e-05,-16.571751,-16.571664,0.085711,2.415272,3.0,1.5,76,19,17,-1,KUDLEB
127,127,0.020655,-16.099713,-16.079058,0.089457,2.520858,3.0,1.5,19,72,-1,14,KUDLEB
128,128,0.0,-11.614371,-11.614371,0.040478,1.140644,3.5,1.5,22,24,1,15,KUDLEB
129,129,3.03693,-6.684125,-3.647195,0.044409,1.251417,3.5,1.5,24,26,15,13,KUDLEB
130,130,6.030051,-6.284728,-0.254677,0.056738,1.598838,3.5,1.5,27,26,12,13,KUDLEB
131,131,6.952022,-4.266312,2.68571,0.038825,1.094059,3.5,1.5,26,72,13,14,KUDLEB
132,132,6.139437,-6.329317,-0.189881,0.063325,1.784473,3.5,1.5,28,27,5,12,KUDLEB
133,133,3.610331,-30.239513,-26.629182,0.124406,3.505676,3.5,1.5,28,74,5,16,KUDLEB
134,134,12.488331,-9.250974,3.237357,0.096093,2.707849,3.5,1.5,30,28,3,5,KUDLEB
135,135,15.120987,-9.310477,5.81051,0.077564,2.185708,3.5,1.5,31,30,4,3,KUDLEB
136,136,11.29835,-7.577457,3.720893,0.074634,2.103141,3.5,1.5,31,33,4,2,KUDLEB
137,137,2.04038,-20.783684,-18.743304,0.10457,2.946716,3.5,1.5,33,34,2,6,KUDLEB
138,138,6.094618,-11.179111,-5.084493,0.122014,3.43827,3.5,1.5,33,74,2,16,KUDLEB
139,139,4.235943,-11.98879,-7.752848,0.108518,3.057962,3.5,1.5,35,34,7,6,KUDLEB
140,140,3.430796,-5.356432,-1.925636,0.039793,1.12133,3.5,1.5,35,91,7,8,KUDLEB
141,141,9.748327,-6.42823,3.320097,0.134265,3.783499,3.5,1.5,75,35,9,7,KUDLEB
142,142,13.97806,-9.113734,4.864326,0.083022,2.339508,3.5,1.5,36,91,10,8,KUDLEB
143,143,11.552903,-9.27848,2.274423,0.087984,2.479327,3.5,1.5,37,36,11,10,KUDLEB
144,144,4.305029,-29.311672,-25.006643,0.136075,3.83451,3.5,1.5,75,37,9,11,KUDLEB
145,145,0.262561,-23.876451,-23.61389,0.113946,3.210926,3.5,1.5,37,38,11,21,KUDLEB
146,146,5.741188,-7.38596,-1.644772,0.058979,1.661987,3.5,1.5,39,38,18,21,KUDLEB
147,147,3.67554,-7.915104,-4.239564,0.051309,1.445847,3.5,1.5,39,40,18,19,KUDLEB
148,148,3.41817,-5.198802,-1.780633,0.034987,0.985917,3.5,1.5,76,39,17,18,KUDLEB
149,149,12.307455,-8.982585,3.32487,0.079436,2.238453,3.5,1.5,41,40,20,19,KUDLEB
150,150,8.518687,-8.881295,-0.362608,0.082577,2.326961,3.5,1.5,42,41,23,20,KUDLEB
151,151,3.60113,-28.854105,-25.252975,0.122387,3.448797,3.5,1.5,21,72,22,14,KUDLEB
152,152,9.689607,-9.342338,0.347269,0.085767,2.416868,3.5,1.5,22,21,1,22,KUDLEB
153,153,4.560164,-4.276958,0.283206,0.028312,0.797812,3.5,1.5,42,76,23,17,KUDLEB
154,154,4.808809,-6.48578,-1.676971,0.05306,1.495188,3.5,1.5,20,42,24,23,KUDLEB
155,155,0.58817,-22.804592,-22.216422,0.111842,3.151642,3.5,1.5,20,21,24,22,KUDLEB
156,156,0.831265,-13.242989,-12.411723,0.081449,2.295176,3.5,1.5,75,19,9,-1,KUDLEB
157,157,0.540458,-14.552929,-14.01247,0.078202,2.203697,3.5,1.5,19,74,-1,16,KUDLEB
158,158,0.507814,-14.083829,-13.576015,0.077121,2.173217,3.5,1.5,76,19,17,-1,KUDLEB
159,159,0.658923,-13.862031,-13.203109,0.079027,2.226936,3.5,1.5,19,72,-1,14,KUDLEB
160,160,0.0,-2.303755,-2.303755,0.005754,0.162148,4.0,1.5,22,24,1,15,KUDLEB
161,161,6.073877,-0.627868,5.446009,0.050399,1.420208,4.0,1.5,24,26,15,13,KUDLEB
162,162,6.172324,-5.190096,0.982228,0.042007,1.183732,4.0,1.5,27,26,12,13,KUDLEB
0,0,20.62056,-7.201142,13.419418,0.107546,3.030576,1.5,1.5,63,40,15,1,KOGQUT
1,1,20.336134,-7.589012,12.747122,0.12276,3.459297,1.5,1.5,54,63,13,15,KOGQUT
2,2,30.455094,-5.156382,25.298712,0.169156,4.766727,1.5,1.5,57,54,12,13,KOGQUT
3,3,5.038478,-30.383343,-25.344865,0.167363,4.716186,1.5,1.5,57,55,12,5,KOGQUT
4,4,19.527772,-7.704816,11.822956,0.120694,3.401075,1.5,1.5,64,55,3,5,KOGQUT
5,5,7.753249,-20.465275,-12.712026,0.107625,3.032807,1.5,1.5,64,62,3,4,KOGQUT
6,6,7.857137,-19.277542,-11.420405,0.123783,3.488119,1.5,1.5,62,33,4,2,KOGQUT
7,7,4.800419,-31.03836,-26.23794,0.176661,4.97821,1.5,1.5,30,53,6,7,KOGQUT
8,8,4.725969,-30.562686,-25.836716,0.174596,4.92,1.5,1.5,33,30,2,6,KOGQUT
9,9,20.242523,-8.240841,12.001682,0.108673,3.062338,1.5,1.5,48,42,10,8,KOGQUT
10,10,7.483344,-19.728269,-12.244924,0.126603,3.567608,1.5,1.5,53,42,7,8,KOGQUT
11,11,11.250956,-24.306799,-13.055843,0.136173,3.837272,1.5,1.5,8,34,9,11,KOGQUT
12,12,24.614632,-10.741245,13.873387,0.131609,3.708678,1.5,1.5,8,53,9,7,KOGQUT
13,13,2.01697,-0.099121,1.91785,0.038392,1.081872,1.5,1.5,8,11,9,-1,KOGQUT
14,14,19.508955,-7.436734,12.072222,0.125352,3.532347,1.5,1.5,34,48,11,10,KOGQUT
15,15,2.639458,-2.43601,0.203448,0.021449,0.604421,1.5,1.5,11,9,-1,14,KOGQUT
16,16,20.81312,-8.311313,12.501807,0.119779,3.375315,1.5,1.5,9,35,14,22,KOGQUT
17,17,21.756579,-8.687312,13.069267,0.123566,3.482012,1.5,1.5,54,9,13,14,KOGQUT
18,18,3.241253,-1.21353,2.027724,0.023164,0.652755,1.5,1.5,10,11,16,-1,KOGQUT
19,19,10.080366,-23.533385,-13.453019,0.132092,3.722273,1.5,1.5,10,33,16,2,KOGQUT
20,20,9.508007,-23.299175,-13.791167,0.126612,3.56786,1.5,1.5,55,10,5,16,KOGQUT
21,21,4.724144,-30.373409,-25.649265,0.173077,4.877218,1.5,1.5,29,51,21,18,KOGQUT
22,22,31.442042,-4.385196,27.056846,0.169742,4.783236,1.5,1.5,29,34,21,11,KOGQUT
23,23,10.051169,-22.736633,-12.685463,0.131475,3.704874,1.5,1.5,51,12,18,17,KOGQUT
24,24,21.833004,-8.765723,13.06728,0.117866,3.321392,1.5,1.5,32,12,23,17,KOGQUT
25,25,19.542814,-7.896557,11.646257,0.125911,3.54811,1.5,1.5,46,51,19,18,KOGQUT
26,26,8.12042,-19.989461,-11.86904,0.106378,2.997672,1.5,1.5,46,43,19,20,KOGQUT
27,27,31.495144,-4.905591,26.589553,0.177849,5.011687,1.5,1.5,35,38,22,24,KOGQUT
28,28,7.556066,-20.443137,-12.887072,0.12343,3.478189,1.5,1.5,35,40,22,1,KOGQUT
29,29,7.55325,-20.232149,-12.678898,0.125356,3.532458,1.5,1.5,43,32,20,23,KOGQUT
30,30,4.81653,-31.9107,-27.094169,0.180369,5.08269,1.5,1.5,32,38,23,24,KOGQUT
31,31,4.564294,-0.756054,3.808241,0.03562,1.003749,1.5,1.5,11,12,-1,17,KOGQUT
32,32,18.223773,-8.346806,9.876967,0.106787,3.009199,2.0,1.5,63,40,15,1,KOGQUT
33,33,17.433536,-8.470967,8.962569,0.118661,3.34379,2.0,1.5,54,63,13,15,KOGQUT
34,34,29.92273,-6.496864,23.425866,0.171793,4.841018,2.0,1.5,57,54,12,13,KOGQUT
35,35,2.791747,-39.481225,-36.689478,0.178371,5.026389,2.0,1.5,57,55,12,5,KOGQUT
36,36,16.860711,-8.442762,8.417949,0.117026,3.297731,2.0,1.5,64,55,3,5,KOGQUT
37,37,4.70724,-27.269715,-22.562476,0.112549,3.171573,2.0,1.5,64,62,3,4,KOGQUT
38,38,4.832796,-25.832558,-20.999762,0.128228,3.613392,2.0,1.5,62,33,4,2,KOGQUT
39,39,2.597325,-40.35795,-37.760625,0.184158,5.189467,2.0,1.5,30,53,6,7,KOGQUT
40,40,2.557083,-39.439393,-36.88231,0.181404,5.111868,2.0,1.5,33,30,2,6,KOGQUT
41,41,17.465019,-9.269145,8.195875,0.105556,2.974493,2.0,1.5,48,42,10,8,KOGQUT
42,42,4.615716,-26.482567,-21.866851,0.131373,3.702014,2.0,1.5,53,42,7,8,KOGQUT
43,43,6.770398,-29.238574,-22.468176,0.133488,3.761622,2.0,1.5,8,34,9,11,KOGQUT
44,44,21.074649,-13.299934,7.774715,0.131038,3.692573,2.0,1.5,8,53,9,7,KOGQUT
45,45,1.923935,-0.143102,1.780833,0.040567,1.143164,2.0,1.5,8,11,9,-1,KOGQUT
46,46,17.217085,-8.156561,9.060524,0.122894,3.463072,2.0,1.5,34,48,11,10,KOGQUT
47,47,1.625144,-3.010831,-1.385687,0.022378,0.630595,2.0,1.5,11,9,-1,14,KOGQUT
48,48,18.157799,-9.758107,8.399692,0.117597,3.313808,2.0,1.5,9,35,14,22,KOGQUT
49,49,19.448245,-10.482672,8.965572,0.121824,3.43292,2.0,1.5,54,9,13,14,KOGQUT
50,50,2.541841,-1.417384,1.124457,0.025493,0.71837,2.0,1.5,10,11,16,-1,KOGQUT
51,51,6.116617,-28.730342,-22.613724,0.130828,3.686662,2.0,1.5,10,33,16,2,KOGQUT
52,52,5.929402,-28.425528,-22.496126,0.12813,3.610628,2.0,1.5,55,10,5,16,KOGQUT
53,53,2.602044,-39.697124,-37.09508,0.182933,5.15493,2.0,1.5,29,51,21,18,KOGQUT
54,54,31.350561,-5.611965,25.738596,0.173769,4.896713,2.0,1.5,29,34,21,11,KOGQUT
55,55,6.121738,-27.553035,-21.431297,0.131886,3.716475,2.0,1.5,51,12,18,17,KOGQUT
56,56,19.218479,-10.389341,8.829138,0.117613,3.314267,2.0,1.5,32,12,23,17,KOGQUT
57,57,16.756498,-8.756954,7.999544,0.120918,3.407384,2.0,1.5,46,51,19,18,KOGQUT
58,58,4.786242,-26.464835,-21.678593,0.11059,3.11637,2.0,1.5,46,43,19,20,KOGQUT
59,59,30.396518,-6.202209,24.19431,0.177466,5.000878,2.0,1.5,35,38,22,24,KOGQUT
60,60,4.57473,-27.610857,-23.036127,0.128319,3.615941,2.0,1.5,35,40,22,1,KOGQUT
61,61,4.572559,-27.074132,-22.501573,0.13039,3.67431,2.0,1.5,43,32,20,23,KOGQUT
62,62,2.663964,-41.353785,-38.689821,0.190697,5.373738,2.0,1.5,32,38,23,24,KOGQUT
63,63,3.521066,-0.865491,2.655575,0.037671,1.061556,2.0,1.5,11,12,-1,17,KOGQUT
64,64,12.66421,-8.319539,4.344671,0.089698,2.527638,2.5,1.5,63,40,15,1,KOGQUT
65,65,11.44833,-8.462445,2.985885,0.095185,2.682262,2.5,1.5,54,63,13,15,KOGQUT
66,66,20.047163,-6.780425,13.266738,0.145834,4.109526,2.5,1.5,57,54,12,13,KOGQUT
67,67,0.693245,-40.191657,-39.498412,0.173257,4.882287,2.5,1.5,57,55,12,5,KOGQUT
68,68,11.588055,-8.481987,3.106068,0.094673,2.66783,2.5,1.5,64,55,3,5,KOGQUT
69,69,1.364239,-29.451073,-28.086834,0.108536,3.058483,2.5,1.5,64,62,3,4,KOGQUT
70,70,1.344671,-27.80313,-26.45846,0.124262,3.501631,2.5,1.5,62,33,4,2,KOGQUT
71,71,0.638514,-41.106872,-40.468358,0.179367,5.054465,2.5,1.5,30,53,6,7,KOGQUT
72,72,0.637902,-39.961864,-39.323962,0.176411,4.971161,2.5,1.5,33,30,2,6,KOGQUT
73,73,12.757763,-9.210786,3.546977,0.087393,2.462673,2.5,1.5,48,42,10,8,KOGQUT
74,74,1.284302,-28.617295,-27.332993,0.127804,3.601427,2.5,1.5,53,42,7,8,KOGQUT
75,75,3.012614,-29.786915,-26.774301,0.122278,3.445712,2.5,1.5,8,34,9,11,KOGQUT
76,76,11.198298,-14.2241,-3.025802,0.112096,3.158803,2.5,1.5,8,53,9,7,KOGQUT
77,77,1.94316,-0.182918,1.760242,0.04143,1.167482,2.5,1.5,8,11,9,-1,KOGQUT
78,78,12.001982,-8.166637,3.835345,0.10036,2.828095,2.5,1.5,34,48,11,10,KOGQUT
79,79,0.618736,-3.199656,-2.580919,0.022047,0.621269,2.5,1.5,11,9,-1,14,KOGQUT
80,80,10.209808,-10.25694,-0.047133,0.098518,2.776181,2.5,1.5,9,35,14,22,KOGQUT
81,81,11.071865,-11.036553,0.035312,0.100454,2.830729,2.5,1.5,54,9,13,14,KOGQUT
82,82,1.918193,-1.49957,0.418623,0.027375,0.771399,2.5,1.5,10,11,16,-1,KOGQUT
83,83,2.829315,-29.274183,-26.444868,0.123392,3.477123,2.5,1.5,10,33,16,2,KOGQUT
84,84,2.937079,-28.930781,-25.993702,0.123278,3.473892,2.5,1.5,55,10,5,16,KOGQUT
85,85,0.65415,-40.578505,-39.924355,0.178085,5.018324,2.5,1.5,29,51,21,18,KOGQUT
86,86,21.508281,-6.152309,15.355972,0.14907,4.200692,2.5,1.5,29,34,21,11,KOGQUT
87,87,2.986759,-28.080242,-25.093483,0.122093,3.44052,2.5,1.5,51,12,18,17,KOGQUT
88,88,10.72252,-10.87472,-0.152199,0.10008,2.820192,2.5,1.5,32,12,23,17,KOGQUT
89,89,11.213839,-8.767986,2.445853,0.0962,2.710846,2.5,1.5,46,51,19,18,KOGQUT
90,90,1.456058,-28.757879,-27.301821,0.107195,3.020691,2.5,1.5,46,43,19,20,KOGQUT
91,91,20.367045,-6.53056,13.836485,0.149755,4.22002,2.5,1.5,35,38,22,24,KOGQUT
92,92,1.227293,-29.886,-28.658707,0.124282,3.5022,2.5,1.5,35,40,22,1,KOGQUT
93,93,1.279937,-29.305702,-28.025765,0.126858,3.574783,2.5,1.5,43,32,20,23,KOGQUT
94,94,0.614033,-42.106089,-41.492056,0.185554,5.228794,2.5,1.5,32,38,23,24,KOGQUT
95,95,2.337744,-0.922366,1.415378,0.03845,1.083498,2.5,1.5,11,12,-1,17,KOGQUT
96,96,11.751568,-8.232428,3.519141,0.07486,2.109518,3.0,1.5,63,40,15,1,KOGQUT
97,97,9.923507,-8.636739,1.286768,0.084868,2.391526,3.0,1.5,54,63,13,15,KOGQUT
98,98,9.145283,-6.909667,2.235616,0.097357,2.743476,3.0,1.5,57,54,12,13,KOGQUT
99,99,0.052319,-34.399207,-34.346888,0.153352,4.321368,3.0,1.5,57,55,12,5,KOGQUT
100,100,10.280934,-8.576002,1.704932,0.085259,2.402547,3.0,1.5,64,55,3,5,KOGQUT
101,101,0.0,-27.979536,-27.979536,0.097731,2.754013,3.0,1.5,64,62,3,4,KOGQUT
102,102,0.891508,-22.705753,-21.814245,0.10633,2.99631,3.0,1.5,62,33,4,2,KOGQUT
103,103,0.001057,-35.128705,-35.127648,0.159379,4.491209,3.0,1.5,30,53,6,7,KOGQUT
104,104,0.080009,-33.979782,-33.899773,0.156447,4.408578,3.0,1.5,33,30,2,6,KOGQUT
105,105,13.510951,-9.116115,4.394836,0.074446,2.097834,3.0,1.5,48,42,10,8,KOGQUT
106,106,0.436149,-23.421591,-22.985441,0.108643,3.061491,3.0,1.5,53,42,7,8,KOGQUT
107,107,3.543917,-29.221554,-25.677637,0.118159,3.329652,3.0,1.5,8,34,9,11,KOGQUT
108,108,1.390418,-14.486569,-13.096151,0.081858,2.306697,3.0,1.5,8,53,9,7,KOGQUT
109,109,2.640279,-0.213847,2.426432,0.040579,1.14348,3.0,1.5,8,11,9,-1,KOGQUT
110,110,10.622537,-8.201346,2.421192,0.090521,2.550818,3.0,1.5,34,48,11,10,KOGQUT
111,111,0.524958,-3.310532,-2.785575,0.020023,0.564234,3.0,1.5,11,9,-1,14,KOGQUT
112,112,1.748846,-10.238712,-8.489865,0.063909,1.800916,3.0,1.5,9,35,14,22,KOGQUT
113,113,1.959515,-11.032728,-9.073213,0.060797,1.713217,3.0,1.5,54,9,13,14,KOGQUT
114,114,2.197067,-1.524768,0.6723,0.027922,0.786833,3.0,1.5,10,11,16,-1,KOGQUT
115,115,3.37858,-28.538892,-25.160312,0.120879,3.406287,3.0,1.5,10,33,16,2,KOGQUT
116,116,3.581456,-28.154784,-24.573329,0.121585,3.426194,3.0,1.5,55,10,5,16,KOGQUT
117,117,0.022339,-34.893042,-34.870703,0.158036,4.453373,3.0,1.5,29,51,21,18,KOGQUT
118,118,9.969778,-6.545363,3.424415,0.102998,2.902428,3.0,1.5,29,34,21,11,KOGQUT
119,119,3.583357,-27.39767,-23.814314,0.117424,3.308931,3.0,1.5,51,12,18,17,KOGQUT
120,120,1.807969,-10.868751,-9.060782,0.06975,1.965519,3.0,1.5,32,12,23,17,KOGQUT
121,121,9.882175,-8.917077,0.965097,0.085279,2.403116,3.0,1.5,46,51,19,18,KOGQUT
122,122,0.0,-27.302066,-27.302066,0.096631,2.723018,3.0,1.5,46,43,19,20,KOGQUT
123,123,9.254429,-6.667256,2.587174,0.098949,2.788321,3.0,1.5,35,38,22,24,KOGQUT
124,124,0.597066,-24.434313,-23.837247,0.106236,2.993677,3.0,1.5,35,40,22,1,KOGQUT
125,125,1.146707,-23.937092,-22.790385,0.108731,3.063968,3.0,1.5,43,32,20,23,KOGQUT
126,126,0.076275,-36.03616,-35.959885,0.164714,4.64155,3.0,1.5,32,38,23,24,KOGQUT
127,127,2.106467,-0.947917,1.158551,0.037913,1.068376,3.0,1.5,11,12,-1,17,KOGQUT
128,128,11.857326,-8.256444,3.600882,0.074823,2.10847,3.5,1.5,63,40,15,1,KOGQUT
129,129,9.953669,-8.645806,1.307863,0.084752,2.388251,3.5,1.5,54,63,13,15,KOGQUT
130,130,3.397998,-6.183672,-2.785674,0.053929,1.519694,3.5,1.5,57,54,12,13,KOGQUT
131,131,0.137987,-22.947612,-22.809625,0.108896,3.068639,3.5,1.5,57,55,12,5,KOGQUT
132,132,10.288218,-8.568485,1.719734,0.085133,2.399006,3.5,1.5,64,55,3,5,KOGQUT
133,133,0.0,-12.645388,-12.645388,0.044925,1.26596,3.5,1.5,64,62,3,4,KOGQUT
134,134,6.084342,-6.898673,-0.814332,0.047998,1.352555,3.5,1.5,62,33,4,2,KOGQUT
135,135,0.004047,-23.512525,-23.508478,0.112841,3.179785,3.5,1.5,30,53,6,7,KOGQUT
136,136,0.24943,-22.514996,-22.265566,0.110187,3.105006,3.5,1.5,33,30,2,6,KOGQUT
137,137,13.549793,-9.121764,4.428029,0.074442,2.097727,3.5,1.5,48,42,10,8,KOGQUT
138,138,2.96147,-6.176436,-3.214966,0.04109,1.157903,3.5,1.5,53,42,7,8,KOGQUT
139,139,3.536876,-29.243278,-25.706402,0.118083,3.327498,3.5,1.5,8,34,9,11,KOGQUT
140,140,4.764446,-6.390556,-1.62611,0.048047,1.353939,3.5,1.5,8,53,9,7,KOGQUT
141,141,4.134772,-0.17579,3.958982,0.039053,1.100478,3.5,1.5,8,11,9,-1,KOGQUT
142,142,9.418061,-7.813276,1.604784,0.085367,2.405603,3.5,1.5,34,48,11,10,KOGQUT
143,143,1.194742,-2.812015,-1.617272,0.018309,0.515927,3.5,1.5,11,9,-1,14,KOGQUT
144,144,3.953159,-3.722568,0.230591,0.026384,0.743496,3.5,1.5,9,35,14,22,KOGQUT
145,145,4.268222,-4.317269,-0.049047,0.024821,0.699432,3.5,1.5,54,9,13,14,KOGQUT
146,146,3.815271,-1.379005,2.436265,0.030486,0.859085,3.5,1.5,10,11,16,-1,KOGQUT
147,147,3.36359,-28.55044,-25.18685,0.120825,3.404781,3.5,1.5,10,33,16,2,KOGQUT
148,148,3.574607,-28.176931,-24.602324,0.121512,3.424145,3.5,1.5,55,10,5,16,KOGQUT
149,149,0.07943,-23.63944,-23.56001,0.113002,3.184331,3.5,1.5,29,51,21,18,KOGQUT
150,150,3.286383,-6.3254,-3.039017,0.061165,1.723597,3.5,1.5,29,34,21,11,KOGQUT
151,151,3.575718,-27.421653,-23.845935,0.117305,3.305572,3.5,1.5,51,12,18,17,KOGQUT
152,152,3.827027,-3.997875,-0.170848,0.027453,0.773606,3.5,1.5,32,12,23,17,KOGQUT
153,153,9.899719,-8.916589,0.98313,0.085174,2.400158,3.5,1.5,46,51,19,18,KOGQUT
154,154,0.0,-12.243905,-12.243905,0.043908,1.237302,3.5,1.5,46,43,19,20,KOGQUT
155,155,3.290375,-6.031545,-2.74117,0.053416,1.505226,3.5,1.5,35,38,22,24,KOGQUT
156,156,4.895911,-7.798306,-2.902395,0.049013,1.381163,3.5,1.5,35,40,22,1,KOGQUT
157,157,8.088382,-8.233111,-0.144728,0.060031,1.691624,3.5,1.5,43,32,20,23,KOGQUT
158,158,0.414766,-24.202928,-23.788162,0.118379,3.33586,3.5,1.5,32,38,23,24,KOGQUT
159,159,3.47243,-0.913473,2.558958,0.038911,1.096489,3.5,1.5,11,12,-1,17,KOGQUT
160,160,11.845229,-8.216078,3.629151,0.07486,2.109505,4.0,1.5,63,40,15,1,KOGQUT
161,161,11.460997,-8.647532,2.813465,0.088765,2.501335,4.0,1.5,54,63,13,15,KOGQUT
162,162,2.206762,-3.936772,-1.73001,0.027632,0.77865,4.0,1.5,57,54,12,13,KOGQUT
163,163,0.169421,-11.719758,-11.550338,0.058865,1.658793,4.0,1.5,57,55,12,5,KOGQUT
0,0,8.047539,-19.730044,-11.682505,0.108962,3.070485,1.5,1.5,33,32,15,1,JOLKEC
1,1,8.253028,-18.408631,-10.155603,0.1285,3.62105,1.5,1.5,34,33,13,15,JOLKEC
2,2,5.303,-29.495979,-24.192979,0.172212,4.852825,1.5,1.5,35,34,12,13,JOLKEC
3,3,11.044653,-26.533403,-15.488749,0.163482,4.60684,1.5,1.5,34,68,13,14,JOLKEC
4,4,28.772237,-6.035664,22.736573,0.177757,5.009088,1.5,1.5,35,36,12,5,JOLKEC
5,5,20.107745,-7.490457,12.617288,0.128017,3.607442,1.5,1.5,36,37,5,3,JOLKEC
6,6,21.44592,-9.419238,12.026681,0.122979,3.465487,1.5,1.5,36,70,5,16,JOLKEC
7,7,20.00022,-7.51211,12.48811,0.104135,2.93447,1.5,1.5,37,38,3,4,JOLKEC
8,8,19.867273,-7.740919,12.126354,0.120038,3.382603,1.5,1.5,38,39,4,2,JOLKEC
9,9,22.320125,-8.855878,13.464247,0.124865,3.518629,1.5,1.5,70,39,16,2,JOLKEC
10,10,30.844527,-5.211837,25.63269,0.169974,4.789758,1.5,1.5,39,40,2,6,JOLKEC
11,11,4.895947,-30.817298,-25.92135,0.172982,4.874529,1.5,1.5,41,40,7,6,JOLKEC
12,12,8.515925,-21.497299,-12.981374,0.121925,3.435764,1.5,1.5,71,41,9,7,JOLKEC
13,13,8.09298,-20.217769,-12.124789,0.126786,3.572764,1.5,1.5,42,41,8,7,JOLKEC
14,14,8.660406,-19.252146,-10.59174,0.102471,2.887575,1.5,1.5,43,42,10,8,JOLKEC
15,15,8.289612,-19.265217,-10.975605,0.122403,3.449249,1.5,1.5,44,43,11,10,JOLKEC
16,16,8.699382,-21.93514,-13.235758,0.120356,3.391561,1.5,1.5,44,71,11,9,JOLKEC
17,17,4.251939,-31.682599,-27.430659,0.18198,5.128098,1.5,1.5,45,44,21,11,JOLKEC
18,18,23.866157,-10.238982,13.627175,0.12702,3.579338,1.5,1.5,27,67,18,17,JOLKEC
19,19,7.53455,-19.295112,-11.760563,0.122947,3.464587,1.5,1.5,55,27,19,18,JOLKEC
20,20,30.228756,-4.923334,25.305422,0.168869,4.758619,1.5,1.5,45,27,21,18,JOLKEC
21,21,20.188287,-7.88394,12.304347,0.107511,3.029584,1.5,1.5,55,57,19,20,JOLKEC
22,22,7.947338,-18.671963,-10.724625,0.126496,3.564593,1.5,1.5,32,31,1,22,JOLKEC
23,23,10.254494,-26.894539,-16.640045,0.14872,4.190846,1.5,1.5,68,31,14,22,JOLKEC
24,24,30.576253,-4.617043,25.959209,0.162198,4.570646,1.5,1.5,28,29,23,24,JOLKEC
25,25,24.040629,-11.471448,12.56918,0.135164,3.808843,1.5,1.5,67,28,17,23,JOLKEC
26,26,18.96023,-8.10045,10.85978,0.125379,3.533116,1.5,1.5,57,28,20,23,JOLKEC
27,27,4.501606,-31.633941,-27.132334,0.169117,4.76561,1.5,1.5,31,29,22,24,JOLKEC
28,28,1.081366,-1.886677,-0.805311,0.048579,1.368921,1.5,1.5,68,4,14,-1,JOLKEC
29,29,3.982091,-0.791638,3.190454,0.043357,1.221785,1.5,1.5,70,4,16,-1,JOLKEC
30,30,1.332246,-5.351597,-4.019351,0.044079,1.242118,1.5,1.5,67,4,17,-1,JOLKEC
31,31,3.749564,-3.017622,0.731942,0.023294,0.656421,1.5,1.5,71,4,9,-1,JOLKEC
32,32,5.14501,-26.339048,-21.194038,0.111889,3.152966,2.0,1.5,33,32,15,1,JOLKEC
33,33,5.321204,-25.581605,-20.260402,0.133772,3.769623,2.0,1.5,34,33,13,15,JOLKEC
34,34,2.874226,-37.329294,-34.455068,0.178093,5.018545,2.0,1.5,35,34,12,13,JOLKEC
35,35,6.673834,-31.020456,-24.346622,0.158738,4.473141,2.0,1.5,34,68,13,14,JOLKEC
36,36,26.705609,-7.797946,18.907663,0.174338,4.912731,2.0,1.5,35,36,12,5,JOLKEC
37,37,17.507579,-8.221202,9.286377,0.122071,3.439898,2.0,1.5,36,37,5,3,JOLKEC
38,38,18.091564,-11.132829,6.958735,0.120174,3.386439,2.0,1.5,36,70,5,16,JOLKEC
39,39,17.270764,-8.553602,8.717162,0.101882,2.870983,2.0,1.5,37,38,3,4,JOLKEC
40,40,17.038667,-8.634896,8.403771,0.115583,3.25705,2.0,1.5,38,39,4,2,JOLKEC
41,41,19.122529,-10.387381,8.735148,0.122222,3.444155,2.0,1.5,70,39,16,2,JOLKEC
42,42,30.469459,-6.284894,24.184564,0.17226,4.854179,2.0,1.5,39,40,2,6,JOLKEC
43,43,2.724641,-40.462575,-37.737934,0.183392,5.167865,2.0,1.5,41,40,7,6,JOLKEC
44,44,5.323222,-25.381424,-20.058202,0.122607,3.455003,2.0,1.5,71,41,9,7,JOLKEC
45,45,4.862973,-27.351603,-22.48863,0.13147,3.704745,2.0,1.5,42,41,8,7,JOLKEC
46,46,5.327085,-25.577128,-20.250044,0.106391,2.998043,2.0,1.5,43,42,10,8,JOLKEC
47,47,5.105209,-25.671344,-20.566135,0.126318,3.559565,2.0,1.5,44,43,11,10,JOLKEC
48,48,5.336644,-25.814761,-20.478117,0.121349,3.419548,2.0,1.5,44,71,11,9,JOLKEC
49,49,2.401358,-40.678301,-38.276943,0.191827,5.405573,2.0,1.5,45,44,21,11,JOLKEC
50,50,20.623584,-12.363703,8.259881,0.127049,3.580179,2.0,1.5,27,67,18,17,JOLKEC
51,51,4.596211,-25.992137,-21.395926,0.12786,3.603031,2.0,1.5,55,27,19,18,JOLKEC
52,52,30.290236,-6.165354,24.124882,0.172021,4.84745,2.0,1.5,45,27,21,18,JOLKEC
